nfilter,t1,t2,t3,t4,t5,label_mad
25,3.237,4.769,0.341,0.22,1.402
238,17.253,56.259,2.044,1.312,15.45
224,15.17,13.286,1.543,1.292,15.39
205,13.196,12.414,1.433,1.352,8.076
197,10.38,13.225,1.412,0.982,3.697
222,9.929,12.885,1.512,1.102,3.246
180,8.877,10.36,1.222,0.842,1.893
155,7.785,9.228,1.122,0.862,1.122
203,9.378,12.324,1.452,0.922,1.703
178,8.887,10.401,1.222,0.832,0.731
182,8.968,10.44,1.243,0.831,0.922
153,7.575,8.226,1.082,0.742,0.781
142,7.655,8.015,1.002,1.022,0.681
186,8.456,10.431,1.253,0.902,0.701
152,7.264,8.216,1.052,0.701,0.431
170,7.435,9.278,1.172,0.812,0.371
163,10.109,8.596,1.193,0.842,0.42
88,4.96,4.278,0.651,0.451,0.121
31,3.126,1.934,0.341,0.28,1.323
233,9.528,11.672,1.584,1.082,12.013
221,8.647,11.933,1.533,1.113,9.359
196,8.156,10.48,1.343,0.902,4.328
220,8.958,11.863,1.493,1.082,3.968
180,8.246,9.769,1.243,0.931,2.134
191,7.865,10.02,1.403,0.861,1.463
198,8.637,10.601,1.333,0.892,1.242
183,7.925,9.69,1.322,0.932,0.792
167,7.544,8.878,1.182,0.792,0.551
138,6.753,7.244,0.992,0.571,0.371
196,9.088,10.22,1.322,0.952,0.461
211,9.188,10.721,1.453,0.932,0.441
168,9.619,8.486,1.163,0.982,0.44
175,7.775,9.228,1.243,0.712,0.451
151,7.876,7.615,1.073,0.631,0.531
68,3.657,3.246,0.551,0.331,0.09
22,0.912,0.942,0.251,0.14,0.952
213,9.008,9.148,1.474,0.752,10.611
208,8.656,9.228,1.422,0.791,11.703
178,8.136,8.567,1.262,0.722,5.29
176,7.905,8.416,1.182,0.642,3.607
198,8.666,9.127,1.382,0.762,1.964
174,8.306,7.495,1.232,0.631,1.814
156,7.665,6.894,1.093,0.821,0.832
160,7.835,7.385,1.102,0.601,0.732
158,7.835,6.994,1.122,0.571,0.531
145,7.555,7.004,1.042,0.882,0.641
121,6.292,5.751,0.871,0.501,0.151
129,7.043,6.241,0.921,0.512,0.221
139,7.464,6.312,0.992,0.591,0.151
128,6.713,5.811,0.922,0.461,0.27
114,6.122,4.959,0.872,0.731,0.261
86,3.837,3.897,0.661,0.32,0.1
16,0.531,0.902,0.18,0.171,0.751
224,8.176,10.911,1.512,0.891,9.919
195,8.837,9.118,1.392,0.731,12.264
111,5.912,5.32,0.822,0.511,5.24
124,6.072,5.961,0.891,0.672,2.174
101,5.861,4.729,0.751,0.49,1.011
123,6.612,6.342,0.902,0.571,0.832
104,5.711,5.551,0.741,0.531,0.321
100,5.862,4.959,0.722,0.791,0.27
105,5.791,4.78,0.761,0.501,0.201
84,5.571,4.208,0.631,0.461,0.1
74,4.88,3.918,0.581,0.461,0.09
70,4.91,3.186,0.551,0.381,0.24
89,5.55,4.198,0.731,0.43,0.261
68,4.709,3.437,0.531,0.26,0.09
108,6.342,4.729,0.792,0.541,0.141
43,2.845,1.904,0.391,0.24,0.069
26,0.812,0.941,0.28,0.121,1.163
185,7.545,8.105,1.312,0.671,8.888
188,7.775,7.935,1.272,0.591,11.432
196,8.626,8.768,1.332,0.722,6.773
162,7.394,7.093,1.173,0.601,3.056
181,7.815,8.086,1.283,0.721,1.803
151,7.204,6.743,1.092,0.571,1.093
169,8.146,7.805,1.182,0.601,0.792
133,6.583,6.122,0.952,0.631,1.022
168,7.505,7.505,1.242,0.702,0.771
165,7.615,7.595,1.162,0.652,0.841
140,7.184,6.543,0.982,0.591,0.772
127,6.512,5.641,0.972,0.491,0.571
162,8.085,7.534,1.153,0.932,0.562
166,8.075,7.875,1.192,0.662,0.28
142,7.044,6.964,1.012,0.611,0.321
130,6.562,5.41,0.942,0.511,0.151
20,3.026,1.032,0.22,0.171,0.852
240,11.362,12.284,1.673,1.162,10.892
233,12.494,11.713,1.713,0.982,9.749
209,8.918,12.704,1.472,1.183,4.849
205,8.968,10.681,1.402,0.871,3.186
185,8.126,9.107,1.263,0.842,2.084
194,8.707,9.709,1.342,1.042,1.783
203,8.938,10.4,1.403,0.841,1.233
175,10.54,9.267,1.262,0.802,1.232
174,8.427,10.871,1.242,0.812,1.182
173,7.916,8.677,1.212,0.752,1.202
174,7.535,8.887,1.213,0.721,0.942
180,7.585,8.887,1.233,0.691,0.902
159,7.344,7.574,1.182,0.722,0.711
163,7.746,8.105,1.152,0.731,0.421
152,7.645,7.825,1.071,0.621,0.32
84,4.218,4.659,0.661,0.381,0.11
31,1.082,1.483,0.34,0.231,1.422
267,10.902,20.019,1.884,1.382,13.706
247,9.95,11.843,1.673,1.142,10.982
245,10.169,11.582,1.723,1.082,5.34
223,9.247,11.021,1.553,1.052,3.407
201,8.426,9.79,1.372,0.802,2.184
203,20.721,10.22,1.443,0.922,2.265
217,9.138,10.641,1.473,0.962,1.623
219,9.278,10.781,1.503,1.383,1.222
223,9.168,10.861,1.563,0.961,1.072
226,9.719,10.701,1.552,1.442,0.792
175,8.156,8.787,1.233,0.771,0.401
154,7.595,8.146,1.102,0.692,0.441
183,8.647,9.318,1.282,1.002,0.301
184,8.446,9.217,1.273,0.801,0.432
188,8.487,9.288,1.293,0.791,0.512
63,2.986,2.965,0.551,0.34,0.171
15,0.762,1.072,0.191,0.17,0.05
20,1.012,1.262,0.241,0.17,0.802
182,7.955,8.768,1.283,0.952,8.517
155,7.695,7.434,1.142,0.732,7.655
131,6.753,6.382,0.962,0.632,3.407
99,5.531,4.939,0.762,0.511,1.733
95,6.362,4.649,0.741,0.481,0.812
121,6.933,6.122,0.932,0.541,0.862
117,6.603,6.111,0.851,0.601,0.551
118,6.462,6.182,0.892,0.521,0.672
121,6.412,5.862,0.871,0.592,0.4
105,6.061,5.301,0.761,0.531,0.231
81,5.491,4.118,0.651,0.441,0.11
96,6.032,5,0.701,0.48,0.111
90,5.781,4.549,0.691,0.692,0.1
66,5.1,3.246,0.541,0.581,0.09
99,5.992,4.909,0.762,0.521,0.13
8,0.702,0.491,0.15,0.13,0.04
32,1.192,1.453,0.311,0.21,1.273
228,9.739,11.342,1.563,0.962,11.723
208,9.037,9.87,1.402,1.082,11.532
250,9.85,12.344,1.743,1.012,3.978
220,8.907,10.951,1.483,0.992,2.495
193,8.496,9.388,1.372,0.881,1.643
196,8.396,9.729,1.333,0.841,1.382
180,7.936,8.977,1.233,0.781,1.383
201,8.687,9.939,1.392,0.802,0.711
180,8.547,8.597,1.263,1.203,0.581
197,8.577,9.809,1.363,0.751,0.812
180,7.805,9.459,1.222,0.782,0.641
176,7.415,8.688,1.293,0.852,0.481
165,7.685,8.346,1.182,0.741,0.411
160,7.595,8.326,1.092,0.671,0.51
187,8.165,8.687,1.413,0.852,0.201
58,3.196,2.856,0.5,0.35,0.08
17,0.652,0.771,0.221,0.16,0.832
236,9.168,10.009,1.593,0.762,10.801
214,8.998,9.769,1.463,0.681,10.921
205,8.857,9.248,1.493,0.711,5.992
175,7.524,8.045,1.272,0.601,2.515
171,7.465,7.715,1.212,0.511,1.764
179,7.825,8.637,1.272,0.681,1.323
166,7.594,7.524,1.172,0.601,1.092
165,7.424,7.184,1.132,0.611,0.862
189,8.206,8.346,1.313,0.691,0.562
129,6.704,6.242,0.982,0.501,0.14
169,7.475,7.053,1.173,0.581,0.561
182,8.046,8.617,1.282,0.661,0.691
144,6.883,6.903,1.032,0.572,0.41
149,6.854,6.943,1.072,0.552,0.42
178,8.056,8.116,1.233,0.602,0.35
62,3.247,2.785,0.521,0.31,0.091
8,0.361,0.421,0.13,0.161,0.391
169,6.864,8.496,1.203,0.721,7.966
242,9.689,12.384,1.764,0.971,11.782
208,9.118,10.39,1.433,0.912,4.88
208,8.426,10.33,1.413,0.842,2.986
206,8.356,10.531,1.453,1.152,1.613
226,9.228,11.482,1.543,0.891,1.413
180,7.975,9.168,1.232,0.861,0.912
199,8.416,10,1.403,0.881,0.701
217,9.308,10.842,1.534,0.941,0.832
208,8.717,10.43,1.403,0.922,0.892
189,8.146,9.128,1.342,0.791,0.491
198,8.026,10.22,1.372,0.802,0.21
201,8.606,9.629,1.393,0.872,0.421
192,8.176,9.849,1.312,0.781,0.511
201,8.507,9.729,1.413,0.841,0.932
114,4.79,5.781,0.862,0.551,0.241
14,0.762,0.762,0.19,0.14,0.131
18,0.902,0.911,0.27,0.14,0.131
18,0.731,0.942,0.19,0.14,0.06
25,0.822,1.423,0.27,0.141,1.122
205,8.306,9.278,1.443,0.862,9.619
219,8.817,10.691,1.543,1.162,10.19
202,8.206,9.789,1.373,0.802,5.961
180,7.635,9.298,1.242,0.781,3.768
185,7.575,9.158,1.302,1.072,2.093
171,7.214,8.085,1.273,0.772,0.972
178,7.464,8.737,1.243,0.771,1.734
181,7.494,8.056,1.273,0.721,1.453
176,7.755,8.487,1.192,0.702,0.601
182,7.715,8.907,1.302,0.782,0.452
177,7.666,8.145,1.242,0.711,0.642
127,6.222,5.902,0.953,0.561,0.27
131,6.924,6.492,0.951,0.791,0.341
131,6.192,6.212,0.992,0.631,0.391
137,6.623,6.483,1.002,0.571,0.341
124,6.302,6.212,0.892,0.541,0.371
42,1.603,2.284,0.35,0.271,0.08
16,0.541,0.792,0.18,0.17,0.722
226,8.707,11.001,1.654,0.962,11.944
187,7.715,8.997,1.312,0.802,8.095
235,9.458,11.613,1.653,1.273,5.23
187,7.705,9.068,1.342,0.792,2.745
192,8.046,9.318,1.343,1.142,2.786
209,8.907,10.22,1.473,0.852,1.763
165,7.134,7.925,1.172,0.682,1.723
176,7.815,8.697,1.203,0.761,0.992
167,7.244,8.507,1.233,0.701,0.772
147,6.753,7.474,1.082,0.621,0.571
174,8.156,8.847,1.223,0.811,0.461
150,7.335,7.404,1.153,0.642,0.531
172,7.966,8.326,1.182,0.752,0.24
181,8.347,9.047,1.253,0.731,0.271
147,7.615,7.184,1.112,0.611,0.491
59,2.405,2.986,0.501,0.301,0.08
16,0.511,0.782,0.18,0.131,0.701
227,8.797,11.012,1.673,0.942,9.909
204,7.966,10.17,1.403,0.811,9.178
226,9.318,11.161,1.593,0.912,8.086
228,8.887,11.342,1.543,1.022,4.469
201,8.357,9.719,1.413,0.961,2.975
166,7.764,8.266,1.202,0.802,2.515
166,7.905,8.657,1.223,0.771,1.443
178,8.126,8.437,1.242,0.812,0.861
159,7.304,7.645,1.132,0.782,0.991
148,7.225,7.444,1.042,0.682,0.501
168,7.594,7.975,1.183,1.053,0.821
176,8.366,9.077,1.233,0.821,0.471
190,9.107,9.739,1.333,0.772,0.541
169,8.016,8.377,1.192,0.712,0.511
153,7.204,7.465,1.083,0.831,0.511
102,4.678,5.21,0.802,0.481,0.201
19,0.922,0.942,0.25,0.15,0.051
26,2.415,1.272,0.29,0.16,1.051
212,11.692,10.291,1.534,1.073,10.801
211,10.149,10.52,1.503,0.952,8.667
192,10.09,9.248,1.353,0.902,5.02
160,7.545,8.316,1.113,0.732,3.817
193,8.757,9.438,1.393,0.842,2.516
183,8.176,9.198,1.303,0.892,1.723
178,8.497,8.757,1.242,0.781,1.393
169,7.685,8.527,1.192,0.771,0.891
179,8.367,8.987,1.303,0.731,0.802
219,8.697,10.901,1.543,0.952,1.583
201,8.166,10.41,1.413,0.862,0.942
176,8.136,8.717,1.233,0.701,0.792
188,8.396,9.549,1.302,1.132,0.341
179,7.926,9.048,1.273,0.761,0.681
179,8.306,9.138,1.273,0.771,0.471
84,4.198,4.229,0.641,0.381,0.12
18,0.681,1.022,0.24,0.05,0.862
179,7.414,7.183,1.312,0.521,8.828
204,8.146,8.466,1.383,0.631,8.977
142,6.833,6.352,1.052,0.541,4.779
164,6.783,6.824,1.222,0.541,3.527
153,7.354,6.092,1.103,0.501,1.583
126,5.731,5.361,0.931,0.452,1.082
141,6.653,5.671,1.002,0.401,1.222
125,6.333,5.55,0.902,0.501,0.591
133,6.833,5.4,0.971,0.461,0.461
135,6.593,5.21,0.991,0.47,1.071
112,5.891,4.319,0.821,0.371,0.13
150,6.994,6.643,1.072,0.561,0.231
131,6.994,5.591,0.991,0.452,0.321
124,6.413,5.34,0.902,0.491,0.441
160,7.014,6.743,1.152,0.581,0.581
122,5.07,5.33,0.912,0.611,0.261
16,0.791,1.042,0.181,0.16,0.06
28,1.173,1.342,0.261,0.17,1.122
243,9.639,12.194,1.734,0.982,11.342
224,8.927,10.471,1.523,0.942,8.536
210,8.096,10.08,1.483,0.892,4.088
202,8.396,9.839,1.413,0.782,2.354
177,7.785,8.827,1.222,0.732,1.012
215,9.358,10.551,1.513,0.861,1.011
190,8.686,9.698,1.302,0.862,1.283
187,8.346,9.298,1.353,0.791,0.572
174,7.766,8.697,1.222,0.682,0.521
198,9.067,10.07,1.373,0.751,1.052
166,7.365,7.875,1.183,0.661,0.351
168,8.085,8.536,1.173,0.691,0.281
166,7.665,8.426,1.153,0.662,0.451
189,9.027,9.688,1.312,0.791,0.36
135,6.643,6.102,0.992,0.561,0.151
23,0.741,1.122,0.261,0.251,1.013
219,8.507,10.501,1.503,0.801,10.17
225,8.908,10.64,1.553,1.142,11.722
222,8.977,9.709,1.543,1.062,5.301
215,8.797,10.42,1.523,0.682,3.717
205,8.517,9.809,1.403,0.631,2.335
222,8.566,17.674,1.563,0.952,1.693
197,8.356,9.619,1.372,0.752,1.052
210,8.376,9.96,1.463,0.711,1.052
179,7.405,8.436,1.303,0.571,0.661
171,7.946,8.406,1.272,0.591,0.731
155,7.143,7.835,1.102,0.571,0.381
190,8.467,9.448,1.343,1.002,0.561
159,7.064,7.124,1.152,0.491,0.451
153,7.024,7.495,1.082,0.491,0.401
194,8.576,9.218,1.342,0.692,0.672
92,4.138,4.9,0.711,0.351,0.26
43,1.734,2.295,0.371,0.221,0.07
27,0.832,1.293,0.301,0.17,1.082
222,8.687,11.001,1.523,1.032,11.653
239,9.318,11.713,1.643,1.103,9.669
229,9.117,11.713,1.613,1.063,5.47
224,8.958,10.831,1.553,0.972,4.208
199,8.286,10.139,1.383,0.892,2.454
203,8.937,10.32,1.433,1.303,1.352
185,7.946,9.549,1.292,0.822,1.964
195,8.426,9.438,1.433,0.841,0.802
170,7.865,8.657,1.212,0.701,0.682
176,7.945,8.547,1.242,0.741,0.772
184,8.126,9.709,1.263,0.791,0.611
139,6.943,7.265,1.012,0.631,0.721
184,8.547,9.448,1.232,0.842,0.501
189,8.837,9.519,1.403,0.822,0.511
174,8.297,9.077,1.243,0.711,0.281
112,4.699,5.521,0.831,0.51,0.21
